tax_code,company_name,industry,province,year,revenue,cost_of_goods,operating_expenses,total_expenses,gross_profit,net_profit,tax_paid,vat_input,vat_output,num_employees,registered_capital,industry_avg_profit_margin,fraud_label
0700003826,DNTN Tây Nguyên Miền Nam,Công nghệ thông tin,Đồng Nai,2023,4107393581.56,2807250555.94,445393222.09,3252643778.03,1300143025.62,854749803.53,159028947.01,275032192.98,423225243.03,53,13752368025.33,0.15,0
0600000708,Công ty TNHH Đại Phong Sài Gòn,Nông nghiệp,Đồng Nai,2023,4082056139.95,2249580831.83,335065069.34,2584645901.18,1832475308.12,1497410238.77,274912376.8,222633736.73,403877053.72,13,7270887829.12,0.05,0
0900002716,Tập đoàn Hoàng Gia,Công nghệ thông tin,Long An,2024,14571259235.79,8668071222.97,2020516631.76,10688587854.73,5903188012.83,3882671381.06,776599203.42,885651360.98,1410280812.03,275,130901490.43,0.15,0
0100004105,Công ty TNHH Hoàng Gia Miền Nam,Xây dựng,Hải Phòng,2022,668733008.75,439721455.0,56390294.83,496111749.84,229011553.75,172621258.91,32784346.45,45099804.91,66963931.82,84,3072222259.9,0.06,0
1000004253,Công ty CP Việt Hùng,Thương mại XNK,Lâm Đồng,2024,4358661362.5,2478271012.67,522741465.33,3001012478.0,1880390349.82,1357648884.5,260333302.89,238831433.35,421047270.89,97,1579594368.46,0.04,0
0200002905,Công ty CP Hòa Bình Hà Nội,Viễn thông,Long An,2024,10935425317.81,8699891399.42,753280072.74,9453171472.16,2235533918.39,1482253845.65,273571421.64,790689345.44,1051928429.4,61,1084833019.17,0.13,0
0700004337,DNTN Đông Á Hà Nội,Công nghệ thông tin,Cần Thơ,2024,50035199854.86,30125656120.55,5520427864.48,35646083985.04,19909543734.31,14389115869.83,2782402447.91,3045599757.77,4829153836.5,22,121456316085.06,0.15,0
0400000018,DNTN Thái Bình Miền Nam,Viễn thông,Quảng Ninh,2023,5496090141.37,3466227947.1,298657968.79,3764885915.89,2029862194.28,1731204225.49,375646618.2,325114339.1,572643991.65,102,12641573945.5,0.13,0
0800000212,DNTN Duy Tân Sài Gòn,Vận tải & Logistics,Thanh Hóa,2024,4603665778.44,3358390503.21,401459713.04,3759850216.26,1245275275.23,843815562.18,155007214.84,322127382.89,458428448.14,19,17932384433.02,0.07,0
0300000100,Công ty TNHH MTV Nam Việt Việt Nam,Xây dựng,Bắc Ninh,2024,4789940194.87,2767385670.92,626636841.68,3394022512.6,2022554523.95,1395917682.28,304180961.72,288712292.46,458508234.43,55,10637418617.33,0.06,0
0700003652,Xí nghiệp Nam Việt Sài Gòn,Giáo dục & Đào tạo,Khánh Hòa,2024,60073394386.97,47672654276.67,4170973420.59,51843627697.27,12400740110.29,8229766689.7,1508901325.6,4975752800.28,5917109282.69,17,5177525542.41,0.1,0
0600001937,DNTN Sơn Hà Quốc tế,Sản xuất công nghiệp,Đà Nẵng,2022,10362561689.9,7220472908.58,1036111301.62,8256584210.2,3142088781.33,2105977479.71,457529576.78,702135824.28,1043434338.54,142,1574859541.46,0.08,0
0900000425,Xí nghiệp Hòa Bình Việt Nam,Du lịch & Khách sạn,Quảng Ninh,2023,4750347879.1,3519588598.84,283572678.19,3803161277.03,1230759280.26,947186602.07,183800310.59,320289447.37,491054861.07,104,961433851.21,0.08,0
0200004304,Công ty TNHH MTV Kim Long Việt Nam,May mặc & Giầy da,Khánh Hòa,2022,16486142539.37,12200043575.64,1354742652.33,13554786227.97,4286098963.74,2931356311.41,527735816.56,1258374974.17,1723170878.27,6,282068436.92,0.06,0
0400003415,Công ty TNHH MTV Thành Đạt Sài Gòn,Nông nghiệp,Khánh Hòa,2024,3538754083.71,2266537788.89,198121917.8,2464659706.69,1272216294.82,1074094377.02,198943270.51,220876981.92,357775835.61,96,903789645.49,0.05,0
0800004522,Công ty TNHH Hải Đăng Quốc tế,Viễn thông,Nghệ An,2024,19087745659.18,15218944938.05,2375504933.28,17594449871.33,3868800721.13,1493295787.85,300463149.3,1427938401.71,1888485603.39,247,163900268.64,0.13,0
0500004445,HTX Tiến Đạt,Vận tải & Logistics,Bắc Ninh,2024,10753011245.99,8003261442.26,1562139218.93,9565400661.19,2749749803.73,1187610584.8,236895160.95,726013767.11,1051848275.38,116,62742501584.54,0.07,0
0700001477,Công ty CP Hải Đăng Quốc tế,Sản xuất công nghiệp,Bắc Ninh,2023,2411770187.64,1877627962.13,340317846.07,2217945808.2,534142225.51,193824379.43,40862049.19,184802225.67,243164888.13,19,19438559975.68,0.08,0
0700001214,Công ty TNHH Đại Phong Hà Nội,Thực phẩm & Đồ uống,Bắc Ninh,2024,1710808800.04,1262116760.59,248940678.62,1511057439.21,448692039.45,199751360.83,36029857.33,123879684.04,165840541.19,12,6720781113.55,0.09,0
0700001381,HTX Bảo An Quốc tế,Dịch vụ tài chính,Nghệ An,2022,1511661451.28,924054623.45,101079803.46,1025134426.91,587606827.83,486527024.37,101749061.85,85493284.21,145755046.74,31,585097031.42,0.18,0
0400000959,HTX Tín Nghĩa Việt Nam,Bất động sản,Bình Dương,2023,44830803107.74,33894095405.17,5404914687.05,39299010092.22,10936707702.57,5531793015.52,1142497996.7,3188494331.75,4305438332.77,29,130617086668.45,0.12,0
0500004131,Xí nghiệp Quang Minh Hà Nội,Công nghệ thông tin,Hải Phòng,2023,6440232944.11,4865875761.21,727688286.89,5593564048.1,1574357182.9,846668896.01,172970401.87,446547634.16,660030855.16,586,15406798653.45,0.15,0
0900002164,HTX Đại Phong Miền Nam,Khoáng sản & Năng lượng,Bình Dương,2023,27958729404.8,16517043372.39,1642138291.08,18159181663.47,11441686032.41,9799547741.33,2085402664.42,1516884339.95,2816374021.9,101,17069713354.89,0.11,0
0100004455,DNTN An Phát Hà Nội,Dịch vụ tài chính,Khánh Hòa,2024,9494879350.84,5592211720.17,1100383488.78,6692595208.95,3902667630.67,2802284141.89,550640969.25,575750376.01,962107977.69,23,871536674.56,0.18,0
0200003492,Tập đoàn Hoàng Gia,May mặc & Giầy da,Quảng Ninh,2024,5774788833.74,3393440921.83,344646847.29,3738087769.11,2381347911.92,2036701064.63,408043129.77,328153951.0,568681904.95,10,15786447490.88,0.06,0
0800003484,Xí nghiệp Hoàng Gia Việt Nam,Khoáng sản & Năng lượng,Khánh Hòa,2023,25660757852.9,14587579530.87,3736240754.75,18323820285.62,11073178322.04,7336937567.29,1444134981.78,1525613268.0,2464069091.82,13,24055312286.78,0.11,0
0900001746,Tập đoàn Hoàng Gia,Bất động sản,Đà Nẵng,2024,5566361804.74,3939641791.45,509223116.3,4448864907.75,1626720013.28,1117496896.99,232113647.31,372801236.81,556243675.27,9,115373385.67,0.12,0
0700004706,Công ty CP Minh Đức,Y tế & Dược phẩm,Bà Rịa-VT,2024,26140640392.67,16783179562.18,3260618224.32,20043797786.5,9357460830.49,6096842606.17,1223760446.01,1539314185.53,2533505714.27,24,4107896383.64,0.14,0
0500003496,Công ty TNHH MTV Đại Phong Hà Nội,Dịch vụ tài chính,Khánh Hòa,2022,23138040566.71,16063779248.84,1392647453.07,17456426701.9,7074261317.87,5681613864.81,1233905353.62,1528311181.22,2321978503.57,60,1723884722.94,0.18,0
0400002312,Xí nghiệp Phú Thịnh Miền Nam,Giáo dục & Đào tạo,Long An,2023,62451303631.7,42380308627.95,8870611991.13,51250920619.07,20070995003.76,11200383012.63,2412564289.77,3827926472.76,6435172139.23,57,1483247514.61,0.1,0
0100002413,HTX Minh Đức Sài Gòn,May mặc & Giầy da,Khánh Hòa,2023,27521650459.58,16565322637.75,2010611931.61,18575934569.36,10956327821.83,8945715890.22,1885037629.13,1521452554.18,2828374250.18,7,2771930069.5,0.06,0
0500003315,HTX Sao Mai Việt Nam,Bất động sản,Hải Phòng,2022,4084809011.52,3080820538.05,427280186.23,3508100724.28,1003988473.47,576708287.24,109284931.73,283825473.74,424768220.83,49,306132922.55,0.12,0
0700004463,Tập đoàn Quang Minh Việt Nam,Thương mại XNK,Thanh Hóa,2022,8358494371.17,5940058145.63,1003118851.13,6943176996.76,2418436225.53,1415317374.41,299392386.85,577831451.19,824630345.55,62,1211944824.15,0.04,0
0900003386,Tập đoàn Quang Minh Miền Nam,Công nghệ thông tin,Lâm Đồng,2024,4675933357.89,3477145252.47,240512253.16,3717657505.63,1198788105.42,958275852.26,195580874.88,364713334.39,471841836.25,48,1900620884.57,0.15,0
0800000864,Xí nghiệp Việt Hùng,Giáo dục & Đào tạo,TP.HCM,2023,13109076935.43,9271494066.59,842182991.35,10113677057.94,3837582868.84,2995399877.49,543914741.89,850713789.96,1337315816.03,51,691870754.28,0.1,0
0600003769,Công ty CP Phúc Lợi Sài Gòn,Thương mại XNK,Quảng Ninh,2024,10944830792.78,7719343604.88,1597761365.44,9317104970.32,3225487187.89,1627725822.46,355768161.98,753000960.37,1112706715.57,12,4140239130.67,0.04,0
0600000797,HTX Tây Nguyên Hà Nội,Y tế & Dược phẩm,Hải Phòng,2024,21874259649.79,13289567734.04,2769788015.58,16059355749.63,8584691915.75,5814903900.17,1200539386.37,1283376581.37,2114479401.84,8,1728578349.37,0.14,0
0300000174,Công ty CP Thái Bình Quốc tế,Dịch vụ tài chính,Đồng Nai,2023,23192098467.37,18510278357.33,1717770351.01,20228048708.34,4681820110.04,2964049759.03,637188574.35,1728302116.64,2395888202.89,18,443076692.72,0.18,0
0600002125,Công ty TNHH Tân Phong Miền Nam,Sản xuất công nghiệp,TP.HCM,2023,13350860934.72,8446670932.41,1398736792.94,9845407725.35,4904190002.31,3505453209.36,687904764.47,856645826.54,1330578555.51,31,300492978.22,0.08,0
0500002327,DNTN Kim Long Miền Nam,Bất động sản,Khánh Hòa,2022,3592633657.35,2251680548.25,372799867.77,2624480416.02,1340953109.1,968153241.33,199356774.93,220935166.53,357947157.5,42,2061797993.97,0.12,0
1000004572,Tập đoàn Tiến Đạt,Du lịch & Khách sạn,Nghệ An,2022,56992318100.45,41649208420.03,7218093009.28,48867301429.32,15343109680.42,8125016671.13,1637393418.85,4246683873.9,5570436766.14,32,328635989.07,0.08,0
0400002225,Công ty TNHH MTV Bắc Sơn Miền Nam,May mặc & Giầy da,Nghệ An,2024,11157461886.99,8276953700.29,1325304717.27,9602258417.56,2880508186.7,1555203469.43,280707988.49,807308538.92,1110003591.01,35,8073325606.63,0.06,0
0400001300,DNTN Hoàng Gia Miền Nam,Sản xuất công nghiệp,Hải Phòng,2022,13775898100.0,9313591337.35,1756806836.98,11070398174.33,4462306762.65,2705499925.67,568076861.24,856482949.54,1386743074.54,5,9711506742.58,0.08,0
0200004820,Công ty TNHH MTV Kim Long Miền Nam,Vận tải & Logistics,Đà Nẵng,2022,535027148.78,406295294.56,126493191.02,532788485.58,128731854.23,2238663.2,197323.6,54656425.3,52764979.45,13,7009864472.86,0.07,1
0900004297,Xí nghiệp Hải Đăng Hà Nội,Thực phẩm & Đồ uống,Thanh Hóa,2022,3547361639.26,2283740871.89,456728306.08,2740469177.97,1263620767.37,806892461.29,166713166.1,226472107.35,357056925.09,29,969604905.02,0.09,0
0600001861,HTX Đức Tín Quốc tế,Du lịch & Khách sạn,Quảng Ninh,2024,17530429677.76,11128563401.9,2563673530.34,13692236932.23,6401866275.86,3838192745.52,732161408.36,1017530725.22,1742900461.0,28,1321262564.59,0.08,0
0200004684,HTX Tiến Đạt,May mặc & Giầy da,Bình Dương,2024,4445755014.35,3396788303.47,295847996.14,3692636299.61,1048966710.88,753118714.74,146762055.78,332855257.29,428667147.26,48,14026610825.6,0.06,0
0300002652,Tập đoàn Liên Minh Quốc tế,Công nghệ thông tin,Hà Nội,2022,15096751744.2,9490584734.66,2041786354.98,11532371089.64,5606167009.53,3564380654.55,685916919.48,922161958.7,1580866983.92,44,16238796121.76,0.15,0
0500002523,HTX Phúc Lợi Miền Nam,Viễn thông,Long An,2023,154281479525.87,118415978082.25,19713167658.4,138129145740.65,35865501443.62,16152333785.22,2944854526.73,10665409994.99,15966642636.03,19,23317678996.74,0.13,0
0900003771,Xí nghiệp Minh Đức Quốc tế,Xây dựng,Lâm Đồng,2023,5154948383.23,3662960452.9,337053588.29,4000014041.19,1491987930.33,1154934342.04,217973836.19,383503466.81,508136395.93,42,8054522631.71,0.06,0
0900002259,Công ty TNHH MTV Duy Tân,Y tế & Dược phẩm,Đồng Nai,2022,20604458945.03,14199582425.64,1689876376.29,15889458801.93,6404876519.39,4715000143.1,896143214.39,1286451753.34,2150655493.28,5,557475290.43,0.14,0
0400004116,Công ty TNHH Đức Tín Hà Nội,Xây dựng,Quảng Ninh,2022,7425583158.55,5113630702.13,515224024.38,5628854726.51,2311952456.42,1796728432.04,381936783.62,474210243.6,721335643.62,42,1257716723.33,0.06,0
0300003387,DNTN Thành Đạt Sài Gòn,Du lịch & Khách sạn,Bình Dương,2022,9851433906.57,5917913702.44,640736821.54,6558650523.98,3933520204.12,3292783382.59,724005848.02,585256020.37,1027585874.33,5,14472640042.22,0.08,0
0800000223,HTX Duy Tân Miền Nam,Giáo dục & Đào tạo,Đồng Nai,2024,38379240033.84,28872652419.53,4501238894.67,33373891314.21,9506587614.31,5005348719.63,1000514990.12,2728439014.21,4010748413.07,10,11570287351.42,0.1,0
0600001396,Công ty TNHH MTV Tiến Đạt Hà Nội,Công nghệ thông tin,Long An,2022,6721954125.27,3698601940.82,781015729.39,4479617670.21,3023352184.45,2242336455.06,417188650.75,341924331.52,704754446.55,47,3648923284.82,0.15,0
0500000222,DNTN Thái Bình Việt Nam,Du lịch & Khách sạn,Long An,2022,78577156549.06,57507721210.0,10762056681.14,68269777891.14,21069435339.06,10307378657.92,1933434766.42,5993278787.82,7780040540.14,312,7150692769.66,0.08,0
0500001088,Công ty CP An Phát Hà Nội,Khoáng sản & Năng lượng,Quảng Ninh,2024,3322838487.16,2575715353.47,282583801.59,2858299155.05,747123133.7,464539332.11,84165460.37,237204177.78,316487274.89,7,7096043949.21,0.11,0
0100000629,Xí nghiệp Đông Á Miền Nam,Công nghệ thông tin,Hà Nội,2022,20389703569.84,14862789160.19,2083397109.24,16946186269.43,5526914409.65,3443517300.41,691540893.1,1451840602.17,1952051052.66,5,6861999417.94,0.15,0
0600003819,Công ty CP Đức Tín Hà Nội,Nông nghiệp,Hà Nội,2023,3709809655.66,2325397793.95,249163927.18,2574561721.13,1384411861.71,1135247934.53,217943906.18,231317093.66,370584646.53,74,6739906664.53,0.05,0
0400002824,Công ty TNHH Duy Tân Miền Nam,Bất động sản,Đà Nẵng,2022,112631752481.91,81892824402.86,6806453644.24,88699278047.11,30738928079.04,23932474434.8,5054763211.19,7757872517.73,11687623313.54,34,7235002367.42,0.12,0
0200003303,HTX Đông Á Việt Nam,Y tế & Dược phẩm,Hải Phòng,2024,72731004243.57,44725634065.72,4322746003.44,49048380069.16,28005370177.86,23682624174.42,4869712612.67,4313830195.06,6961887621.16,5,4352741097.68,0.14,0
0600003713,Công ty TNHH Hòa Bình Hà Nội,Vận tải & Logistics,Bình Dương,2022,16280263455.19,9435021383.18,1994995516.08,11430016899.26,6845242072.01,4850246555.92,973202475.72,943063689.13,1596886113.41,5,11229549920.01,0.07,0
0400004215,Công ty CP Minh Đức Sài Gòn,Thương mại XNK,Bình Dương,2024,9966112199.51,5801261630.91,525293076.28,6326554707.19,4164850568.6,3639557492.32,766880339.35,572069220.29,959193670.9,51,2171625686.63,0.04,0
0300003030,DNTN Quang Minh Hà Nội,Du lịch & Khách sạn,Bình Dương,2023,92476432185.54,58058825222.62,8180568896.71,66239394119.34,34417606962.91,26237038066.2,4914088293.81,5340134545.84,9227873105.67,23,1817755047.45,0.08,0
1000002562,Tập đoàn Thái Bình,Bất động sản,Hà Nội,2023,12529603972.1,9027850239.7,1840585816.38,10868436056.08,3501753732.39,1661167916.02,343411513.31,937952723.02,1220669495.31,235,2391159301.6,0.12,0
1000002010,Xí nghiệp Nam Việt,Y tế & Dược phẩm,TP.HCM,2023,8505420974.11,6557612225.72,1072171773.32,7629783999.04,1947808748.39,875636975.07,176184051.98,635019404.25,844617626.48,22,41218716.94,0.14,0
0100004918,HTX Bảo An Sài Gòn,Thương mại XNK,Cần Thơ,2022,12279525861.43,10998929817.24,750266918.29,11749196735.52,1280596044.2,530329125.91,39560705.5,1138416566.39,1275281229.86,8,1723458445.35,0.04,1
0300002030,HTX Tín Nghĩa,Xây dựng,Long An,2022,1972859899.34,1218277026.06,293027840.18,1511304866.25,754582873.27,461555033.09,100366705.35,111325480.01,198123301.44,32,22520466119.6,0.06,0
0200002079,DNTN Sơn Hà,Thương mại XNK,Hà Nội,2023,75095133982.44,51226167261.57,8411957420.72,59638124682.28,23868966720.87,15457009300.16,3140831293.1,5291683370.84,7861313634.34,13,55246845966.8,0.04,0
0600002450,Công ty TNHH MTV Tiến Đạt,Dịch vụ tài chính,Bắc Ninh,2022,177837114942.46,120685884500.59,12342407880.15,133028292380.74,57151230441.87,44808822561.72,8532801630.09,11263717458.66,16981410059.14,125,7013250719.65,0.18,0
0400002610,Xí nghiệp Sơn Hà Hà Nội,May mặc & Giầy da,Hà Nội,2022,36731221507.56,27613617235.52,2355133432.14,29968750667.66,9117604272.05,6762470839.91,1375454615.12,2584637586.05,3588965258.11,54,12600738449.82,0.06,0
0100000253,Công ty TNHH MTV Liên Minh Quốc tế,Vận tải & Logistics,Cần Thơ,2023,3998345068.63,2934036806.48,518720021.92,3452756828.4,1064308262.15,545588240.23,104085532.53,270106109.93,415325762.6,93,1279745395.71,0.07,0
0900002084,DNTN Đông Á Việt Nam,Sản xuất công nghiệp,Lâm Đồng,2024,65212982045.36,38583272326.5,6511933894.83,45095206221.33,26629709718.85,20117775824.03,4221186608.25,3894370004.12,6722757344.12,35,30941100043.47,0.08,0
0700000635,Công ty CP Liên Minh,Du lịch & Khách sạn,Đà Nẵng,2023,7786475948.89,6010006010.12,1149152951.44,7159158961.56,1776469938.77,627316987.33,126915105.56,567721410.22,783765482.9,8,794983058.92,0.08,0
0200004078,Tập đoàn Duy Tân Miền Nam,Y tế & Dược phẩm,Lâm Đồng,2022,59752651986.6,35275146253.34,7240668547.7,42515814801.04,24477505733.26,17236837185.56,3731814574.87,3613476928.45,6074684326.16,5,26290394828.45,0.14,0
0600004005,DNTN Bảo An Hà Nội,Y tế & Dược phẩm,Bắc Ninh,2022,10859065246.34,7130713793.39,543201826.35,7673915619.74,3728351452.96,3185149626.61,625160370.61,653637694.09,1093796508.02,147,4705364220.42,0.14,0
0600004110,Công ty CP Bảo An Việt Nam,Xây dựng,Thanh Hóa,2022,7869485283.32,5838894599.02,1171217549.4,7010112148.42,2030590684.3,859373134.9,185718572.23,544471960.31,760562475.86,16,234174886.81,0.06,0
0800001272,DNTN Văn Minh,Sản xuất công nghiệp,Bình Dương,2024,12417483446.06,7370469202.61,1569260563.04,8939729765.65,5047014243.46,3477753680.42,726472418.66,699764466.6,1192851376.33,25,3244683556.93,0.08,0
0400002089,Công ty CP Đại Phong Hà Nội,Bất động sản,Khánh Hòa,2024,4070995506.99,3189020263.55,276313594.19,3465333857.73,881975243.44,605661649.26,118704316.87,315810954.91,427019626.15,11,89388443754.88,0.12,0
0100001433,Công ty CP Đông Á Quốc tế,Công nghệ thông tin,Hà Nội,2023,6225106015.01,4793545575.14,326917972.44,5120463547.58,1431560439.87,1104642467.43,230878002.18,477411431.64,653563780.98,31,62755071070.73,0.15,0
0200001856,Tập đoàn Bắc Sơn Hà Nội,Vận tải & Logistics,Thanh Hóa,2023,52751673989.26,37413419422.67,2677359896.03,40090779318.71,15338254566.59,12660894670.56,2630690380.06,3670946247.59,5394620468.65,14,1516011822.38,0.07,0
0100002647,Công ty CP Thăng Long Quốc tế,Xây dựng,TP.HCM,2022,1971874986.54,1524027159.96,169420765.96,1693447925.92,447847826.59,278427060.62,59368148.03,147777509.36,197410081.89,70,11006999342.63,0.06,0
0700003595,Công ty TNHH Thành Đạt Sài Gòn,Khoáng sản & Năng lượng,Long An,2022,21375492389.0,13420287261.64,2313224278.51,15733511540.15,7955205127.35,5641980848.84,1016203364.38,1369362109.51,2187370147.47,49,273748634.1,0.11,0
0200001388,Công ty TNHH MTV Kim Long Miền Nam,Xây dựng,Nghệ An,2022,11382887119.94,6904832017.87,1194670948.89,8099502966.76,4478055102.07,3283384153.18,600228997.25,679519737.46,1089851203.37,129,9498463391.9,0.06,0
0900003741,Công ty TNHH Văn Minh Miền Nam,Nông nghiệp,TP.HCM,2022,10445380536.15,5966079565.65,572144853.14,6538224418.79,4479300970.5,3907156117.36,812652090.87,602565458.62,1049767311.9,5,1621395679.33,0.05,0
0500001990,Công ty TNHH MTV Tiến Đạt Việt Nam,Viễn thông,TP.HCM,2023,11087956925.57,6830645270.11,854033100.14,7684678370.25,4257311655.47,3403278555.33,688483745.22,677806094.46,1056924717.65,61,709880519.55,0.13,0
0900001193,Xí nghiệp Kim Long Hà Nội,Xây dựng,Bình Dương,2022,17848294417.59,11001622628.48,2509064285.13,13510686913.61,6846671789.11,4337607503.98,892409915.52,1015883895.81,1870795258.6,39,120973944.16,0.06,0
0500000944,Công ty CP Phú Thịnh Hà Nội,Giáo dục & Đào tạo,Khánh Hòa,2022,3131418638.95,1782809628.7,299384831.11,2082194459.8,1348609010.25,1049224179.15,223207106.82,176019674.32,298018097.05,46,3330002211.19,0.1,0
0400001816,HTX Tây Nguyên Hà Nội,Y tế & Dược phẩm,Hải Phòng,2023,15918285355.49,11522860606.39,927002674.76,12449863281.15,4395424749.1,3468422074.34,640363806.14,1082161668.62,1636783100.19,50,1265758865.3,0.14,0
0100001157,HTX Quang Minh,Du lịch & Khách sạn,Bình Dương,2023,69298799209.99,40997482293.05,5720884782.4,46718367075.46,28301316916.94,22580432134.54,4779004770.63,4114743459.85,6702645085.92,272,2604877227.75,0.08,0
0200002109,Xí nghiệp Tín Nghĩa Hà Nội,Vận tải & Logistics,Bà Rịa-VT,2022,169799400831.92,111966968511.57,13873151701.37,125840120212.94,57832432320.35,43959280618.97,9019796090.55,11517314684.79,16607562711.43,42,10993915880.14,0.07,0
0900000045,Tập đoàn Tiến Đạt Miền Nam,Y tế & Dược phẩm,Cần Thơ,2024,69681386100.88,38436006453.66,5484190803.39,43920197257.04,31245379647.22,25761188843.83,5272724825.78,3823506412.86,7303435808.66,90,861317983.38,0.14,0
0400002347,Công ty CP Thành Đạt Sài Gòn,Công nghệ thông tin,Bà Rịa-VT,2024,39030076211.47,28874564451.93,5697348782.82,34571913234.75,10155511759.54,4458162976.72,821890114.65,2693665306.16,3771857219.86,72,5708139180.12,0.15,0
1000001630,HTX An Phát Sài Gòn,Thương mại XNK,Lâm Đồng,2024,3335022174.03,2243091540.4,206832627.71,2449924168.11,1091930633.63,885098005.92,178806729.36,224514599.29,323526042.34,18,4314780139.68,0.04,0
0800000726,DNTN Phúc Lợi Sài Gòn,Khoáng sản & Năng lượng,Cần Thơ,2024,27321103788.55,16339604720.49,2595394418.09,18934999138.58,10981499068.05,8386104649.97,1562218192.22,1633236607.75,2748231616.61,7,416816415.53,0.11,0
0500003440,Công ty TNHH MTV Đông Á Quốc tế,Sản xuất công nghiệp,Bắc Ninh,2022,13124880905.24,8955977782.16,1161735420.33,10117713202.48,4168903123.08,3007167702.76,545555706.68,882518314.81,1327978169.33,41,16959798174.69,0.08,0
0700002576,Công ty CP Tín Nghĩa Sài Gòn,Du lịch & Khách sạn,Đồng Nai,2024,14032633548.06,11089614374.64,1974945176.95,13064559551.59,2943019173.42,968073996.47,181706203.47,1157045940.62,1379826317.05,11,1042701384.47,0.08,0
0300001059,DNTN Phúc Lợi Miền Nam,Xây dựng,Thanh Hóa,2022,781554707.42,507566327.16,60176455.33,567742782.49,273988380.26,213811924.93,41672329.99,48240764.21,79746774.04,41,1143117535.08,0.06,0
0700001618,Xí nghiệp Tiến Đạt Hà Nội,Vận tải & Logistics,Bà Rịa-VT,2022,1765106532.71,1150768621.1,238158708.83,1388927329.93,614337911.61,376179202.78,73967877.89,113791021.84,175518935.54,84,283854628.11,0.07,0
1000001545,DNTN Văn Minh,Khoáng sản & Năng lượng,Đồng Nai,2024,5347985331.49,3505986236.91,294440458.14,3800426695.05,1841999094.57,1547558636.44,316870402.82,364800829.82,523750136.0,36,9611211092.8,0.11,0
1000001705,Xí nghiệp Sao Mai Sài Gòn,Sản xuất công nghiệp,Bà Rịa-VT,2022,13666099351.02,7969696359.22,824327359.41,8794023718.63,5696402991.8,4872075632.39,966652052.76,816395561.51,1349650080.76,5,15564380548.68,0.08,0
0800004735,HTX Liên Minh Việt Nam,Vận tải & Logistics,Khánh Hòa,2022,25420839832.58,15218530360.15,1954082165.6,17172612525.75,10202309472.43,8248227306.83,1721282935.6,1376976454.2,2666797148.87,5,572202598.92,0.07,0
0600002549,Công ty CP Việt Hùng Sài Gòn,Du lịch & Khách sạn,Khánh Hòa,2023,11276323539.68,8489866368.92,1451438667.96,9941305036.87,2786457170.77,1335018502.81,240353694.3,783350404.03,1099008209.53,91,71996250.57,0.08,0
0800001420,HTX Tiến Đạt Sài Gòn,Dịch vụ tài chính,Lâm Đồng,2023,10582370944.68,6864052852.42,1302115172.18,8166168024.6,3718318092.26,2416202920.08,464874047.73,720270696.0,1061988850.02,51,483321457.24,0.18,0
0400004178,Xí nghiệp Minh Đức Hà Nội,Viễn thông,Quảng Ninh,2024,28653088010.5,18635621380.53,3812716853.69,22448338234.21,10017466629.97,6204749776.29,1275190695.4,1705808598.6,2858015097.62,132,2958500164.11,0.13,0
0300000443,DNTN Tín Nghĩa Miền Nam,Khoáng sản & Năng lượng,Bình Dương,2024,6402446029.03,4005726027.82,712152641.38,4717878669.2,2396720001.21,1684567359.82,332758168.23,414286845.31,654761178.43,5,4373793328.3,0.11,0
0400003403,HTX Duy Tân Quốc tế,Thương mại XNK,Khánh Hòa,2022,14133610432.78,9104174772.31,1974867634.59,11079042406.9,5029435660.47,3054568025.88,668954153.16,883320892.41,1351365288.4,42,926822950.39,0.04,0
1000004244,Công ty TNHH Bảo An Miền Nam,Thương mại XNK,Thanh Hóa,2024,23571120471.63,18092933908.6,2539150508.21,20632084416.81,5478186563.03,2939036054.82,636340325.66,1796686115.02,2330920586.53,8,9944562298.86,0.04,0
0900003558,Xí nghiệp Kim Long Quốc tế,Dịch vụ tài chính,Hà Nội,2022,53919272511.48,37641074440.17,3751618606.85,41392693047.01,16278198071.32,12526579464.47,2314305373.13,3942798355.07,5440753656.71,23,16516016142.79,0.18,0
0500002334,DNTN Bảo An,Xây dựng,Đà Nẵng,2022,10880296101.96,6785770753.38,619295724.68,7405066478.06,4094525348.58,3475229623.9,755013574.31,643799500.28,1099498720.91,10,1427824115.33,0.06,0
0500003183,DNTN Sơn Hà,Vận tải & Logistics,Quảng Ninh,2023,18237782449.73,11357246047.3,1394926622.36,12752172669.67,6880536402.43,5485609780.06,1029186897.09,1132942998.99,1771836917.25,17,5609396064.34,0.07,0
0300002313,HTX Bắc Sơn Việt Nam,Nông nghiệp,Long An,2024,38045431403.3,23324695939.06,4878903040.85,28203598979.9,14720735464.24,9841832423.39,1976769306.66,2146954458.53,3710447577.71,80,3844197909.71,0.05,0
0300002672,Công ty CP Phúc Lợi Miền Nam,Du lịch & Khách sạn,Bắc Ninh,2023,2407442932.15,1716353132.69,158308977.36,1874662110.05,691089799.46,532780822.09,112845806.06,173461340.98,230428706.56,69,496074264.34,0.08,0
0400002080,Tập đoàn Hòa Bình Việt Nam,Thương mại XNK,Đồng Nai,2023,51436352008.41,30314407417.99,2908380164.73,33222787582.72,21121944590.41,18213564425.68,3452691911.04,2991359562.49,4977904401.02,9,4401864245.4,0.04,0
